done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveSouthWest;MoveSouthEast;MoveSouthEast;MoveSouth;20;18;24;23;1;318
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveNorthEast;20;18;24;23;1;319
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveNorthEast;20;18;24;23;1;320
False;MoveEast;MoveEast;MoveEast;MoveSouth;20;18;24;23;1;321
False;MoveEast;MoveEast;MoveEast;MoveSouth;20;18;24;23;1;322
False;MoveNorthEast;MoveEast;MoveEast;MoveSouthWest;20;18;24;23;1;323
False;MoveNorthEast;MoveEast;MoveEast;MoveSouthWest;20;18;24;24;1;324
False;MoveNorth;MoveEast;MoveEast;MoveSouthEast;20;18;24;24;1;325
False;MoveNorth;MoveEast;MoveEast;MoveSouthEast;20;18;24;24;1;326
False;MoveNorth;MoveEast;MoveEast;MoveEast;20;18;24;24;1;327
False;MoveNorth;MoveEast;MoveEast;MoveEast;20;18;24;24;1;328
False;MoveNorth;MoveEast;MoveEast;MoveEast;20;18;24;24;1;329
False;MoveNorth;MoveEast;MoveEast;MoveEast;20;18;24;24;1;330
False;MoveNorthWest;MoveEast;MoveEast;MoveEast;20;18;24;24;1;331
False;MoveNorthWest;MoveEast;MoveEast;MoveEast;20;18;24;24;1;332
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;20;18;24;24;1;333
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;20;18;24;24;1;334
False;MoveWest;MoveSouth;MoveEast;MoveEast;20;18;24;24;1;335
False;MoveWest;MoveSouth;MoveEast;MoveEast;20;18;24;24;1;336
False;MoveWest;MoveSouth;MoveEast;OpenDoorAction;20;18;24;24;1;337
False;MoveWest;MoveSouth;MoveEast;OpenDoorAction;20;18;24;25;1;338
False;MoveWest;MoveSouth;MoveEast;MoveNorth;20;18;24;25;1;339
False;MoveWest;MoveSouth;MoveEast;MoveNorth;20;18;24;26;1;340
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthWest;20;18;24;26;1;341
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthWest;20;18;24;26;1;342
False;MoveWest;MoveWest;MoveEast;MoveNorthWest;20;18;24;26;1;343
False;MoveWest;MoveWest;MoveEast;MoveNorthWest;20;18;24;26;1;344
False;MoveWest;MoveWest;MoveNorthEast;MoveSouth;20;18;24;26;1;345
False;MoveWest;MoveWest;MoveNorthEast;MoveSouth;20;18;24;26;1;346
False;MoveWest;OpenDoorAction;MoveNorth;MoveNorthEast;20;18;24;26;1;347
False;MoveWest;OpenDoorAction;MoveNorth;MoveNorthEast;20;19;24;26;1;348
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;20;19;24;26;1;349
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;20;20;24;26;1;350
False;MoveWest;MoveNorthWest;MoveNorth;MoveNorthEast;20;20;24;26;1;351
False;MoveWest;MoveNorthWest;MoveNorth;MoveNorthEast;20;20;24;26;1;352
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveSouth;20;20;24;26;1;353
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveSouth;20;20;24;26;1;354
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthEast;20;20;24;26;1;355
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthEast;20;20;24;26;1;356
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouth;20;20;24;26;1;357
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouth;20;20;24;26;1;358
False;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;20;20;24;26;1;359
False;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;20;20;25;27;1;360
False;OpenDoorAction;MoveNorthEast;MoveNorth;MoveSouthEast;20;20;25;27;1;361
False;OpenDoorAction;MoveNorthEast;MoveNorth;MoveSouthEast;21;20;26;27;1;362
False;MoveNorth;MoveSouth;MoveNorthWest;MoveSouthEast;21;20;26;27;1;363
False;MoveNorth;MoveSouth;MoveNorthWest;MoveSouthEast;22;20;26;27;1;364
False;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveSouthEast;22;20;26;27;1;365
False;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveSouthEast;22;20;26;27;1;366
