done;strongagent1_acts;strongagent2_acts;lazyagent0_acts;lazyagent1_acts;lazyagent2_acts;lazyagent3_acts;lazyagent4_acts;lazyagent5_acts;strongagent1_mssg;strongagent2_mssg;lazyagent0_mssg;lazyagent1_mssg;lazyagent2_mssg;lazyagent3_mssg;lazyagent4_mssg;lazyagent5_mssg;world_nr;tick_nr
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;176
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;177
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;178
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;179
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;180
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;181
False;MoveEast;MoveWest;MoveSouth;MoveWest;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;182
False;MoveEast;OpenDoorAction;MoveSouth;MoveWest;MoveSouthWest;MoveEast;MoveSouth;MoveSouth;9;15;11;11;12;8;15;7;1;183
False;MoveEast;OpenDoorAction;MoveSouth;MoveWest;MoveSouthWest;MoveEast;MoveSouth;MoveSouth;9;16;11;11;12;8;15;7;1;184
False;MoveEast;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;16;11;11;12;8;15;7;1;185
False;MoveEast;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;17;11;11;12;8;15;7;1;186
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;17;11;11;12;8;15;7;1;187
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;17;11;11;12;8;15;7;1;188
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthEast;MoveSouth;9;17;11;11;12;8;15;7;1;189
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthEast;MoveSouth;9;17;11;11;12;9;15;7;1;190
False;MoveSouth;GrabObject;MoveWest;MoveSouthWest;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;9;17;11;11;12;9;15;7;1;191
False;MoveSouth;GrabObject;MoveWest;MoveSouthWest;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;9;18;11;11;12;10;15;7;1;192
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;9;18;11;11;12;10;15;7;1;193
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;9;19;11;11;12;10;15;7;1;194
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;9;19;11;11;12;10;15;7;1;195
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;9;19;12;11;12;10;15;7;1;196
False;MoveSouth;MoveSouthWest;MoveEast;MoveSouth;MoveEast;MoveEast;OpenDoorAction;MoveEast;9;19;12;11;12;10;15;7;1;197
False;MoveSouth;MoveSouthWest;MoveEast;MoveSouth;MoveEast;MoveEast;OpenDoorAction;MoveEast;9;19;12;11;12;10;16;7;1;198
False;MoveSouth;MoveSouthWest;MoveNorthEast;MoveSouthEast;OpenDoorAction;MoveEast;MoveNorth;MoveEast;9;19;12;11;12;10;16;7;1;199
False;MoveSouth;MoveSouthWest;MoveNorthEast;MoveSouthEast;OpenDoorAction;MoveEast;MoveNorth;MoveEast;9;19;12;11;13;10;17;8;1;200
False;MoveSouth;MoveWest;MoveNorth;MoveEast;OpenDoorAction;MoveEast;MoveNorthWest;MoveEast;9;19;12;11;13;10;17;8;1;201
False;MoveSouth;MoveWest;MoveNorth;MoveEast;OpenDoorAction;MoveEast;MoveNorthWest;MoveEast;9;19;12;11;14;10;17;8;1;202
False;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveEast;9;19;12;11;14;10;17;8;1;203
False;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveEast;9;19;12;11;15;10;17;8;1;204
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;11;15;10;17;8;1;205
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;11;15;10;17;8;1;206
False;MoveSouthWest;MoveSouth;MoveNorth;OpenDoorAction;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;11;15;10;17;8;1;207
False;MoveSouthWest;MoveSouth;MoveNorth;OpenDoorAction;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;12;15;10;17;8;1;208
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;12;15;10;17;8;1;209
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;13;15;10;17;8;1;210
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;13;15;10;17;8;1;211
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;13;15;10;17;8;1;212
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;13;15;10;17;8;1;213
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;13;15;10;17;8;1;214
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;13;15;10;17;8;1;215
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveEast;MoveNorthEast;MoveEast;9;19;12;13;15;10;17;8;1;216
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;13;15;10;17;8;1;217
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveEast;MoveSouth;MoveEast;9;19;12;13;15;10;17;8;1;218
False;DropObject;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;9;19;12;13;15;10;17;8;1;219
False;DropObject;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;10;19;12;13;15;10;18;8;1;220
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;MoveEast;10;19;12;13;15;10;18;8;1;221
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;MoveEast;11;19;12;13;15;10;18;8;1;222
False;MoveEast;MoveSouthEast;MoveWest;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveEast;11;19;12;13;15;10;18;8;1;223
False;MoveEast;MoveSouthEast;MoveWest;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveEast;11;19;12;13;15;10;18;8;1;224
False;MoveEast;MoveEast;OpenDoorAction;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;11;19;12;13;15;10;18;8;1;225
False;MoveEast;MoveEast;OpenDoorAction;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;11;19;13;13;15;10;18;8;1;226
False;MoveEast;MoveEast;MoveNorth;MoveEast;OpenDoorAction;MoveNorthWest;MoveEast;MoveNorthEast;11;19;13;13;15;10;18;8;1;227
False;MoveEast;MoveEast;MoveNorth;MoveEast;OpenDoorAction;MoveNorthWest;MoveEast;MoveNorthEast;11;19;14;13;16;10;18;8;1;228
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;MoveNorth;11;19;14;13;16;10;18;8;1;229
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;MoveNorth;11;19;14;13;17;10;18;8;1;230
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthEast;MoveWest;MoveEast;MoveNorth;11;19;14;13;17;10;18;8;1;231
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthEast;MoveWest;MoveEast;MoveNorth;11;19;14;14;18;10;18;8;1;232
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorthEast;OpenDoorAction;MoveEast;MoveNorth;11;19;14;14;18;10;18;8;1;233
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorthEast;OpenDoorAction;MoveEast;MoveNorth;11;19;14;14;19;11;18;8;1;234
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;11;19;14;14;19;11;18;8;1;235
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;236
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;237
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;238
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;239
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;240
False;MoveNorthWest;MoveEast;MoveSouth;MoveEast;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;241
False;MoveNorthWest;MoveEast;MoveSouth;MoveEast;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;242
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;11;19;14;14;19;12;18;8;1;243
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;11;20;14;14;19;12;18;8;1;244
False;OpenDoorAction;MoveNorth;MoveSouth;MoveEast;MoveWest;MoveSouth;OpenDoorAction;MoveNorth;11;20;14;14;19;12;18;8;1;245
False;OpenDoorAction;MoveNorth;MoveSouth;MoveEast;MoveWest;MoveSouth;OpenDoorAction;MoveNorth;12;21;14;14;19;12;19;8;1;246
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveEast;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;12;21;14;14;19;12;19;8;1;247
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveEast;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;13;21;15;14;20;12;20;8;1;248
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveNorthWest;13;21;15;14;20;12;20;8;1;249
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveNorthWest;13;21;15;14;21;12;20;8;1;250
False;MoveNorthWest;MoveSouth;MoveWest;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveWest;13;21;15;14;21;12;20;8;1;251
False;MoveNorthWest;MoveSouth;MoveWest;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveWest;13;21;15;14;21;12;20;8;1;252
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;13;21;15;14;21;12;20;8;1;253
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;13;21;15;14;21;12;20;9;1;254
False;MoveNorthEast;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveWest;MoveNorthEast;MoveWest;13;21;15;14;21;12;20;9;1;255
False;MoveNorthEast;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveWest;MoveNorthEast;MoveWest;13;21;15;14;21;12;20;10;1;256
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;13;21;15;14;21;12;20;10;1;257
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;13;21;15;14;21;12;20;11;1;258
False;MoveNorthEast;MoveSouth;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthEast;MoveEast;13;21;15;14;21;12;20;11;1;259
False;MoveNorthEast;MoveSouth;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthEast;MoveEast;13;21;15;14;21;12;20;11;1;260
False;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveWest;MoveSouth;MoveEast;13;21;15;14;21;12;20;11;1;261
False;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveWest;MoveSouth;MoveEast;13;21;15;14;21;12;21;11;1;262
False;MoveNorthEast;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveWest;MoveSouth;MoveSouthEast;13;21;15;14;21;12;21;11;1;263
False;MoveNorthEast;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveWest;MoveSouth;MoveSouthEast;13;21;15;14;21;12;22;11;1;264
False;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveWest;OpenDoorAction;MoveSouthEast;MoveSouth;13;21;15;14;21;12;22;11;1;265
False;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveWest;OpenDoorAction;MoveSouthEast;MoveSouth;13;22;15;14;21;13;22;11;1;266
False;MoveSouthWest;MoveSouthEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveEast;MoveSouth;13;22;15;14;21;13;22;11;1;267
False;MoveSouthWest;MoveSouthEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveEast;MoveSouth;14;22;15;14;21;14;22;11;1;268
False;MoveSouthEast;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorthEast;MoveSouth;14;22;15;14;21;14;22;11;1;269
False;MoveSouthEast;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorthEast;MoveSouth;14;22;15;14;21;14;22;11;1;270
False;MoveEast;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveSouthWest;14;22;15;14;21;14;22;11;1;271
False;MoveEast;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveSouthWest;14;22;15;14;21;14;22;11;1;272
False;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;14;22;15;14;21;14;22;11;1;273
False;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;14;22;16;14;21;14;22;11;1;274
False;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;14;22;16;14;21;14;22;11;1;275
False;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;14;22;17;14;21;14;22;11;1;276
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorth;OpenDoorAction;MoveEast;MoveNorth;MoveWest;14;22;17;14;21;14;22;11;1;277
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorth;OpenDoorAction;MoveEast;MoveNorth;MoveWest;14;22;17;14;22;14;22;11;1;278
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorth;OpenDoorAction;MoveNorth;MoveWest;14;22;17;14;22;14;22;11;1;279
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorth;OpenDoorAction;MoveNorth;MoveWest;14;22;17;14;23;15;22;11;1;280
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveNorth;MoveWest;14;22;17;14;23;15;22;11;1;281
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveNorth;MoveWest;14;22;17;14;23;16;22;11;1;282
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;MoveNorth;MoveWest;14;22;17;14;23;16;22;11;1;283
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;MoveNorth;MoveWest;14;22;17;14;23;16;22;11;1;284
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;14;22;17;14;23;16;22;11;1;285
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;14;22;17;15;23;16;22;11;1;286
False;MoveWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;14;22;17;15;23;16;22;11;1;287
False;MoveWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;14;22;17;15;23;16;22;11;1;288
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveNorthWest;OpenDoorAction;14;22;17;15;23;16;22;11;1;289
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveNorthWest;OpenDoorAction;14;22;18;15;23;16;22;12;1;290
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;MoveEast;14;22;18;15;23;16;22;12;1;291
False;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;MoveEast;14;22;18;15;23;16;22;13;1;292
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;MoveSouth;MoveSouthWest;MoveWest;MoveEast;14;22;18;15;23;16;22;13;1;293
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;MoveSouth;MoveSouthWest;MoveWest;MoveEast;14;22;18;15;23;16;22;13;1;294
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;MoveNorthEast;MoveWest;OpenDoorAction;MoveEast;14;22;18;15;23;16;22;13;1;295
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;MoveNorthEast;MoveWest;OpenDoorAction;MoveEast;14;22;18;15;23;16;23;13;1;296
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveWest;MoveEast;MoveEast;14;22;18;15;23;16;23;13;1;297
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveWest;MoveEast;MoveEast;14;22;18;15;23;16;24;13;1;298
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveSouthEast;MoveEast;14;22;18;15;23;16;24;13;1;299
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveSouthEast;MoveEast;14;22;18;15;24;17;24;13;1;300
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouthEast;MoveNorth;MoveSouthEast;MoveEast;14;22;18;15;24;17;24;13;1;301
False;MoveWest;MoveNorth;MoveEast;MoveWest;MoveSouthEast;MoveNorth;MoveSouthEast;MoveEast;14;22;18;15;25;18;24;13;1;302
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveSouth;MoveEast;14;22;18;15;25;18;24;13;1;303
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveSouth;MoveEast;14;22;18;15;25;18;24;13;1;304
False;MoveWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveSouth;MoveEast;14;22;18;15;25;18;24;13;1;305
False;MoveWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveSouth;MoveEast;14;22;18;15;25;18;24;13;1;306
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveNorthEast;14;22;18;15;25;18;24;13;1;307
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveNorthEast;14;22;18;15;25;18;24;13;1;308
False;MoveWest;MoveWest;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorth;14;22;18;15;25;18;24;13;1;309
False;MoveWest;MoveWest;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorth;14;22;18;16;25;18;24;13;1;310
False;OpenDoorAction;MoveWest;MoveEast;MoveSouthWest;MoveEast;MoveSouth;MoveWest;MoveNorth;14;22;18;16;25;18;24;13;1;311
False;OpenDoorAction;MoveWest;MoveEast;MoveSouthWest;MoveEast;MoveSouth;MoveWest;MoveNorth;15;22;18;17;25;18;24;13;1;312
False;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;MoveWest;MoveNorth;15;22;18;17;25;18;24;13;1;313
False;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;MoveWest;MoveNorth;16;22;18;17;25;18;24;13;1;314
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;GrabObject;MoveWest;MoveNorthWest;16;22;18;17;25;18;24;13;1;315
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;GrabObject;MoveWest;MoveNorthWest;16;22;18;17;25;19;24;13;1;316
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;MoveWest;MoveWest;16;22;18;17;25;19;24;13;1;317
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;MoveWest;MoveWest;16;22;18;17;25;20;24;13;1;318
False;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveSouth;MoveWest;MoveWest;16;22;18;17;25;20;24;13;1;319
False;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveSouth;MoveWest;MoveWest;16;22;18;17;25;20;24;13;1;320
False;MoveNorthEast;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveWest;MoveWest;16;22;18;17;25;20;24;13;1;321
False;MoveNorthEast;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveWest;MoveWest;16;23;18;17;25;20;24;13;1;322
False;MoveSouth;MoveNorth;MoveSouth;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveWest;16;23;18;17;25;20;24;13;1;323
False;MoveSouth;MoveNorth;MoveSouth;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;324
False;MoveNorthEast;MoveNorthWest;MoveSouth;MoveSouthEast;MoveNorthWest;MoveNorthEast;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;325
False;MoveNorthEast;MoveNorthWest;MoveSouth;MoveSouthEast;MoveNorthWest;MoveNorthEast;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;326
False;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorthWest;MoveNorth;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;327
False;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;MoveNorthWest;MoveNorth;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;328
False;MoveNorthEast;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveNorthWest;16;24;18;17;25;20;24;13;1;329
False;MoveNorthEast;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveNorthWest;16;24;18;17;25;20;24;13;1;330
False;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveWest;16;24;18;17;25;20;24;13;1;331
False;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveWest;16;24;18;17;26;20;24;13;1;332
False;MoveSouthWest;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;OpenDoorAction;16;24;18;17;26;20;24;13;1;333
False;MoveSouthWest;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;OpenDoorAction;17;24;18;17;26;20;24;14;1;334
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveSouthEast;17;24;18;17;26;20;24;14;1;335
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveSouthEast;17;24;18;17;26;20;24;15;1;336
False;MoveSouthWest;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;17;24;18;17;26;20;24;15;1;337
False;MoveSouthWest;MoveSouth;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;17;24;18;17;26;20;24;15;1;338
False;MoveWest;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;OpenDoorAction;MoveEast;17;24;18;17;26;20;24;15;1;339
False;MoveWest;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;OpenDoorAction;MoveEast;17;24;18;17;26;20;25;15;1;340
False;MoveSouthWest;MoveSouth;MoveSouthWest;MoveEast;MoveWest;MoveNorth;MoveSouthWest;MoveEast;17;24;18;17;26;20;25;15;1;341
False;MoveSouthWest;MoveSouth;MoveSouthWest;MoveEast;MoveWest;MoveNorth;MoveSouthWest;MoveEast;17;24;18;17;26;20;26;15;1;342
False;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveNorth;MoveWest;MoveEast;17;24;18;17;26;20;26;15;1;343
False;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveNorth;MoveWest;MoveEast;17;25;18;17;27;20;26;15;1;344
False;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveNorthWest;MoveWest;MoveEast;17;25;18;17;27;20;26;15;1;345
False;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveNorthWest;MoveWest;MoveEast;17;25;18;18;27;20;26;15;1;346
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveEast;MoveWest;MoveSouthWest;MoveEast;17;25;18;18;27;20;26;15;1;347
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveEast;MoveWest;MoveSouthWest;MoveEast;17;25;19;18;27;20;26;15;1;348
False;MoveSouthEast;MoveWest;MoveEast;MoveEast;MoveEast;MoveWest;MoveSouth;MoveEast;17;25;19;18;27;20;26;15;1;349
False;MoveSouthEast;MoveWest;MoveEast;MoveEast;MoveEast;MoveWest;MoveSouth;MoveEast;17;25;20;18;27;20;26;15;1;350
False;MoveEast;MoveWest;MoveNorthEast;MoveEast;MoveEast;MoveWest;MoveSouth;MoveSouthEast;17;25;20;18;27;20;26;15;1;351
