done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveNorthEast;160;161;160;160;1;321
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthEast;161;161;161;161;1;322
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;161;162;161;161;1;323
False;MoveSouth;MoveNorthEast;MoveNorthEast;MoveSouth;162;162;162;162;1;324
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveNorthEast;162;163;162;162;1;325
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorthEast;163;163;163;163;1;326
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;163;164;163;163;1;327
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;164;164;164;164;1;328
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthWest;164;165;164;164;1;329
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouthWest;165;165;165;165;1;330
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouthEast;165;166;165;165;1;331
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthEast;166;166;166;166;1;332
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveEast;166;167;166;166;1;333
False;MoveSouthWest;MoveSouth;MoveEast;MoveEast;167;167;167;167;1;334
False;MoveWest;MoveSouth;MoveEast;MoveEast;167;168;167;167;1;335
False;MoveWest;MoveSouthWest;MoveEast;MoveEast;168;168;168;168;1;336
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveEast;168;169;168;168;1;337
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveEast;169;169;169;169;1;338
False;MoveSouth;MoveSouthWest;MoveNorthEast;MoveEast;169;170;169;169;1;339
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;170;170;170;170;1;340
False;MoveSouth;MoveWest;MoveEast;MoveEast;170;171;170;170;1;341
False;MoveSouth;MoveWest;MoveEast;MoveEast;171;171;171;171;1;342
False;MoveSouth;MoveWest;OpenDoorAction;MoveEast;171;172;171;171;1;343
False;MoveSouth;MoveNorthWest;OpenDoorAction;MoveEast;172;172;172;172;1;344
False;MoveSouthEast;MoveNorthWest;MoveNorth;MoveEast;172;173;172;172;1;345
False;MoveSouthEast;MoveNorth;MoveNorth;MoveEast;173;173;173;173;1;346
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorthEast;173;174;173;173;1;347
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorthEast;174;174;174;174;1;348
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorth;174;175;174;174;1;349
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorth;175;175;175;175;1;350
False;MoveEast;MoveNorth;MoveSouth;MoveNorth;175;176;175;175;1;351
False;MoveEast;MoveNorthEast;MoveSouth;MoveNorth;176;176;176;176;1;352
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveNorth;176;177;176;176;1;353
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;177;177;177;177;1;354
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;177;178;177;177;1;355
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;178;178;178;178;1;356
False;MoveEast;MoveEast;MoveNorthEast;MoveNorthWest;178;179;178;178;1;357
False;MoveEast;MoveEast;MoveNorthEast;MoveNorthWest;179;179;179;179;1;358
False;MoveEast;MoveEast;MoveSouth;MoveWest;179;180;179;179;1;359
False;MoveEast;MoveEast;MoveSouth;MoveWest;180;180;180;180;1;360
False;MoveEast;MoveEast;MoveNorthEast;OpenDoorAction;180;181;180;180;1;361
False;MoveEast;MoveEast;MoveNorthEast;OpenDoorAction;181;181;181;181;1;362
False;MoveEast;MoveEast;MoveSouth;MoveNorth;181;182;181;181;1;363
False;MoveEast;MoveEast;MoveSouth;MoveNorth;182;182;182;182;1;364
False;OpenDoorAction;MoveEast;MoveSouthWest;MoveNorthWest;182;183;182;182;1;365
False;OpenDoorAction;MoveEast;MoveSouthWest;MoveNorthWest;183;183;183;183;1;366
False;MoveNorth;MoveEast;MoveSouthEast;MoveNorthWest;183;184;183;183;1;367
False;MoveNorth;MoveNorthEast;MoveSouthEast;MoveNorthWest;184;184;184;184;1;368
False;MoveNorthWest;MoveNorthEast;MoveSouthEast;MoveSouth;184;185;184;184;1;369
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveSouth;185;185;185;185;1;370
False;MoveNorthWest;MoveEast;MoveEast;MoveNorthEast;185;186;185;185;1;371
False;MoveNorthWest;OpenDoorAction;MoveEast;MoveNorthEast;186;186;186;186;1;372
False;MoveSouth;OpenDoorAction;MoveEast;MoveSouth;186;187;186;186;1;373
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;187;187;187;187;1;374
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthEast;187;188;187;187;1;375
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveNorthEast;188;188;188;188;1;376
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;188;189;188;188;1;377
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;189;189;189;189;1;378
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveNorthEast;189;190;189;189;1;379
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorthEast;190;190;190;190;1;380
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;190;191;190;190;1;381
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;191;191;191;191;1;382
False;MoveNorthEast;MoveNorthEast;MoveSouthEast;MoveSouthWest;191;192;191;191;1;383
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveSouthWest;192;192;192;192;1;384
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;192;193;192;192;1;385
False;MoveSouth;MoveNorthEast;MoveSouth;MoveSouthEast;193;193;193;193;1;386
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveSouthEast;193;194;193;193;1;387
False;MoveSouthWest;MoveSouth;MoveSouth;MoveSouthEast;194;194;194;194;1;388
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouthEast;194;195;194;194;1;389
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthEast;195;195;195;195;1;390
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveSouth;195;196;195;195;1;391
False;MoveEast;MoveSouth;MoveSouthWest;MoveSouth;196;196;196;196;1;392
False;MoveEast;MoveSouth;MoveWest;MoveSouth;196;197;196;196;1;393
False;MoveEast;MoveSouthWest;MoveWest;MoveSouth;197;197;197;197;1;394
False;MoveEast;MoveSouthWest;MoveWest;MoveSouth;197;198;197;197;1;395
False;MoveEast;MoveSouthEast;MoveWest;MoveSouth;198;198;198;198;1;396
False;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;198;199;198;198;1;397
False;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;199;199;199;199;1;398
False;MoveEast;MoveSouthEast;MoveWest;MoveWest;199;200;199;199;1;399
False;MoveEast;MoveEast;MoveWest;MoveWest;200;200;200;200;1;400
False;MoveEast;MoveEast;MoveWest;MoveWest;200;201;200;200;1;401
False;MoveEast;MoveEast;MoveWest;MoveWest;201;201;201;201;1;402
False;MoveEast;MoveEast;MoveWest;MoveWest;201;202;201;201;1;403
False;MoveEast;MoveEast;MoveWest;MoveWest;202;202;202;202;1;404
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;202;203;202;202;1;405
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;203;203;203;203;1;406
