done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouth;MoveNorthEast;MoveSouth;MoveWest;161;161;161;161;1;322
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;161;161;161;161;1;323
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;162;162;162;162;1;324
False;MoveSouth;MoveNorthEast;MoveSouthEast;MoveWest;162;162;162;162;1;325
False;MoveSouth;MoveNorthEast;MoveSouthEast;MoveWest;163;163;163;163;1;326
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveWest;163;163;163;163;1;327
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveWest;164;164;164;164;1;328
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorthWest;164;164;164;164;1;329
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorthWest;165;165;165;165;1;330
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveWest;165;165;165;165;1;331
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveWest;166;166;166;166;1;332
False;MoveSouth;MoveSouthEast;MoveEast;OpenDoorAction;166;166;166;166;1;333
False;MoveSouth;MoveSouthEast;MoveEast;OpenDoorAction;167;167;167;167;1;334
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveNorth;167;167;167;167;1;335
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveNorth;168;168;168;168;1;336
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;168;168;168;168;1;337
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;169;169;169;169;1;338
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;169;169;169;169;1;339
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;170;170;170;170;1;340
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouth;170;170;170;170;1;341
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouth;171;171;171;171;1;342
False;MoveSouthWest;MoveSouth;MoveSouth;MoveNorthEast;171;171;171;171;1;343
False;MoveSouthWest;MoveSouth;MoveSouth;MoveNorthEast;172;172;172;172;1;344
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;172;172;172;172;1;345
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;173;173;173;173;1;346
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthEast;173;173;173;173;1;347
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthEast;174;174;174;174;1;348
False;MoveSouth;MoveSouth;MoveSouthWest;MoveSouth;174;174;174;174;1;349
False;MoveSouth;MoveSouth;MoveSouthWest;MoveSouth;175;175;175;175;1;350
False;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;175;175;175;175;1;351
False;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;176;176;176;176;1;352
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;176;176;176;176;1;353
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;177;177;177;177;1;354
False;MoveSouth;MoveSouthWest;OpenDoorAction;MoveSouthWest;177;177;177;177;1;355
False;MoveSouth;MoveSouthWest;OpenDoorAction;MoveSouthWest;178;178;178;178;1;356
False;MoveSouth;MoveWest;MoveNorth;MoveSouthWest;178;178;178;178;1;357
False;MoveSouth;MoveWest;MoveNorth;MoveSouthWest;179;179;179;179;1;358
False;MoveSouth;MoveWest;MoveNorthWest;MoveWest;179;179;179;179;1;359
False;MoveSouth;MoveWest;MoveNorthWest;MoveWest;180;180;180;180;1;360
False;MoveSouth;MoveWest;MoveNorthWest;MoveWest;180;180;180;180;1;361
False;MoveSouth;MoveWest;MoveNorthWest;MoveWest;181;181;181;181;1;362
False;MoveSouthEast;MoveWest;MoveSouth;MoveWest;181;181;181;181;1;363
False;MoveSouthEast;MoveWest;MoveSouth;MoveWest;182;182;182;182;1;364
False;MoveEast;MoveWest;MoveNorthEast;MoveWest;182;182;182;182;1;365
False;MoveEast;MoveWest;MoveNorthEast;MoveWest;183;183;183;183;1;366
False;MoveEast;MoveWest;MoveSouth;MoveWest;183;183;183;183;1;367
False;MoveEast;MoveWest;MoveSouth;MoveWest;184;184;184;184;1;368
False;MoveEast;MoveWest;MoveNorthEast;OpenDoorAction;184;184;184;184;1;369
False;MoveEast;MoveWest;MoveNorthEast;OpenDoorAction;185;185;185;185;1;370
False;MoveEast;MoveWest;MoveSouth;MoveNorth;185;185;185;185;1;371
False;MoveEast;MoveWest;MoveSouth;MoveNorth;186;186;186;186;1;372
False;MoveEast;OpenDoorAction;MoveNorthEast;MoveNorthWest;186;186;186;186;1;373
False;MoveEast;OpenDoorAction;MoveNorthEast;MoveNorthWest;187;187;187;187;1;374
False;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;187;187;187;187;1;375
False;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;188;188;188;188;1;376
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveSouth;188;188;188;188;1;377
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveSouth;189;189;189;189;1;378
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveNorthEast;189;189;189;189;1;379
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveNorthEast;190;190;190;190;1;380
False;MoveEast;MoveSouth;MoveEast;MoveSouth;190;190;190;190;1;381
False;MoveEast;MoveSouth;MoveEast;MoveSouth;191;191;191;191;1;382
False;OpenDoorAction;MoveNorthEast;MoveNorthEast;MoveNorthEast;191;191;191;191;1;383
False;OpenDoorAction;MoveNorthEast;MoveNorthEast;MoveNorthEast;192;192;192;192;1;384
False;MoveNorth;MoveSouth;MoveNorth;MoveSouth;192;192;192;192;1;385
False;MoveNorth;MoveSouth;MoveNorth;MoveSouth;193;193;193;193;1;386
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveNorthEast;193;193;193;193;1;387
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveNorthEast;194;194;194;194;1;388
False;MoveNorthWest;MoveSouth;MoveNorth;MoveSouth;194;194;194;194;1;389
False;MoveNorthWest;MoveSouth;MoveNorth;MoveSouth;195;195;195;195;1;390
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthWest;195;195;195;195;1;391
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthWest;196;196;196;196;1;392
False;MoveNorthEast;MoveSouth;MoveWest;MoveSouthWest;196;196;196;196;1;393
False;MoveNorthEast;MoveSouth;MoveWest;MoveSouthWest;197;197;197;197;1;394
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;197;197;197;197;1;395
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;198;198;198;198;1;396
False;MoveNorthEast;MoveSouthEast;MoveWest;MoveWest;198;198;198;198;1;397
False;MoveNorthEast;MoveSouthEast;MoveWest;MoveWest;199;199;199;199;1;398
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;199;199;199;199;1;399
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;200;200;200;200;1;400
False;MoveNorthEast;MoveEast;MoveWest;MoveNorth;200;200;200;200;1;401
False;MoveNorthEast;MoveEast;MoveWest;MoveNorth;201;201;201;201;1;402
False;MoveSouth;MoveEast;MoveWest;MoveNorth;201;201;201;201;1;403
False;MoveSouth;MoveEast;MoveWest;MoveNorth;202;202;202;202;1;404
False;MoveSouthWest;MoveEast;MoveWest;MoveNorth;202;202;202;202;1;405
False;MoveSouthWest;MoveEast;MoveWest;MoveNorth;203;203;203;203;1;406
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthEast;203;203;203;203;1;407
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthEast;204;204;204;204;1;408
False;MoveEast;MoveEast;MoveWest;MoveEast;204;204;204;204;1;409
False;MoveEast;MoveEast;MoveWest;MoveEast;205;205;205;205;1;410
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;205;205;205;205;1;411
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;206;206;206;206;1;412
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;206;206;206;206;1;413
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;207;207;207;207;1;414
False;MoveEast;MoveNorth;MoveWest;OpenDoorAction;207;207;207;207;1;415
False;MoveEast;MoveNorth;MoveWest;OpenDoorAction;208;208;208;208;1;416
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorth;208;208;208;208;1;417
False;MoveEast;MoveNorth;MoveNorthWest;MoveNorth;209;209;209;209;1;418
False;MoveEast;MoveNorth;MoveWest;MoveNorthWest;209;209;209;209;1;419
False;MoveEast;MoveNorth;MoveWest;MoveNorthWest;210;210;210;210;1;420
False;MoveEast;MoveNorthWest;OpenDoorAction;MoveNorthWest;210;210;210;210;1;421
False;MoveEast;MoveNorthWest;OpenDoorAction;MoveNorthWest;211;211;211;211;1;422
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveSouth;211;211;211;211;1;423
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveSouth;212;212;212;212;1;424
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorthEast;212;212;212;212;1;425
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorthEast;213;213;213;213;1;426
False;MoveNorth;OpenDoorAction;MoveNorthWest;MoveSouth;213;213;213;213;1;427
False;MoveNorth;OpenDoorAction;MoveNorthWest;MoveSouth;214;214;214;214;1;428
False;MoveNorth;MoveNorth;MoveSouth;MoveNorthEast;214;214;214;214;1;429
False;MoveNorth;MoveNorth;MoveSouth;MoveNorthEast;215;215;215;215;1;430
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveSouth;215;215;215;215;1;431
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveSouth;216;216;216;216;1;432
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;216;216;216;216;1;433
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;217;217;217;217;1;434
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;217;217;217;217;1;435
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;218;218;218;218;1;436
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;218;218;218;218;1;437
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;219;219;219;219;1;438
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouthWest;219;219;219;219;1;439
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouthWest;220;220;220;220;1;440
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;220;220;220;220;1;441
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;221;221;221;221;1;442
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;221;221;221;221;1;443
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;222;222;222;222;1;444
False;MoveNorthWest;MoveNorthEast;MoveSouthWest;MoveSouthWest;222;222;222;222;1;445
False;MoveNorthWest;MoveNorthEast;MoveSouthWest;MoveSouthWest;223;223;223;223;1;446
False;MoveWest;MoveSouth;MoveSouthWest;MoveSouth;223;223;223;223;1;447
False;MoveWest;MoveSouth;MoveSouthWest;MoveSouth;224;224;224;224;1;448
False;OpenDoorAction;MoveSouthWest;MoveWest;MoveSouth;224;224;224;224;1;449
False;OpenDoorAction;MoveSouthWest;MoveWest;MoveSouth;225;225;225;225;1;450
False;MoveNorth;MoveSouthWest;MoveSouthWest;MoveSouth;225;225;225;225;1;451
False;MoveNorth;MoveSouthWest;MoveSouthWest;MoveSouth;226;226;226;226;1;452
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouth;226;226;226;226;1;453
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouth;227;227;227;227;1;454
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouth;227;227;227;227;1;455
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouth;228;228;228;228;1;456
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;228;228;228;228;1;457
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;229;229;229;229;1;458
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveSouth;229;229;229;229;1;459
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveSouth;230;230;230;230;1;460
False;MoveSouth;MoveWest;MoveEast;MoveSouth;230;230;230;230;1;461
False;MoveSouth;MoveWest;MoveEast;MoveSouth;231;231;231;231;1;462
False;MoveNorthEast;MoveWest;MoveEast;MoveSouth;231;231;231;231;1;463
False;MoveNorthEast;MoveWest;MoveEast;MoveSouth;232;232;232;232;1;464
