done;liaragent_acts;strongagent0_acts;blindagent_acts;lazyagent_acts;liaragent_mssg;strongagent0_mssg;blindagent_mssg;lazyagent_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;15;22;17;10;1;324
False;MoveSouth;MoveWest;MoveWest;MoveWest;15;22;17;10;1;325
False;MoveSouth;MoveWest;MoveWest;MoveWest;15;22;17;10;1;326
False;MoveSouth;MoveWest;MoveWest;MoveNorthWest;15;22;17;10;1;327
False;MoveSouth;MoveWest;MoveWest;MoveNorthWest;15;22;17;10;1;328
False;MoveSouth;OpenDoorAction;MoveWest;MoveWest;15;22;17;10;1;329
False;MoveSouth;OpenDoorAction;MoveWest;MoveWest;15;23;17;10;1;330
False;MoveSouth;MoveNorth;MoveNorthWest;OpenDoorAction;15;23;17;10;1;331
False;MoveSouth;MoveNorth;MoveNorthWest;OpenDoorAction;15;24;17;11;1;332
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveSouthWest;15;24;17;11;1;333
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveSouthWest;15;24;17;12;1;334
False;MoveWest;MoveNorthWest;OpenDoorAction;MoveWest;15;24;17;12;1;335
False;MoveWest;MoveNorthWest;OpenDoorAction;MoveWest;15;24;18;12;1;336
False;MoveWest;MoveSouth;MoveNorth;MoveWest;15;24;18;12;1;337
False;MoveWest;MoveSouth;MoveNorth;MoveWest;15;24;19;12;1;338
False;OpenDoorAction;MoveNorthEast;MoveNorthWest;MoveWest;15;24;19;12;1;339
False;OpenDoorAction;MoveNorthEast;MoveNorthWest;MoveWest;16;24;19;12;1;340
False;MoveNorth;MoveSouth;MoveNorthWest;MoveWest;16;24;19;12;1;341
False;MoveNorth;MoveSouth;MoveNorthWest;MoveWest;17;24;19;12;1;342
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;17;24;19;12;1;343
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;17;24;19;12;1;344
False;MoveNorthWest;GrabObject;MoveNorthEast;MoveWest;17;24;19;12;1;345
False;MoveNorthWest;GrabObject;MoveNorthEast;MoveWest;17;25;19;12;1;346
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;17;25;19;12;1;347
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;17;25;19;12;1;348
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveWest;17;25;19;12;1;349
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveWest;17;25;19;12;1;350
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthWest;17;25;19;12;1;351
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthWest;17;25;19;12;1;352
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;17;25;19;12;1;353
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;17;25;19;12;1;354
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;17;25;19;12;1;355
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;17;25;19;12;1;356
False;MoveNorthEast;MoveWest;MoveSouthWest;MoveSouth;17;25;19;12;1;357
False;MoveNorthEast;MoveWest;MoveSouthWest;MoveSouth;17;25;20;12;1;358
False;MoveSouth;MoveWest;MoveSouthWest;MoveSouthEast;17;25;20;12;1;359
False;MoveSouth;MoveWest;MoveSouthWest;MoveSouthEast;17;25;20;12;1;360
False;MoveSouthWest;MoveSouthWest;MoveSouthWest;MoveEast;17;25;20;12;1;361
False;MoveSouthWest;MoveSouthWest;MoveSouthWest;MoveEast;18;25;20;12;1;362
False;MoveSouthEast;DropObject;MoveWest;MoveEast;18;25;20;12;1;363
False;MoveSouthEast;DropObject;MoveWest;MoveEast;18;26;20;12;1;364
False;MoveEast;MoveEast;MoveWest;MoveEast;18;26;20;12;1;365
False;MoveEast;MoveEast;MoveWest;MoveEast;18;26;20;12;1;366
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveEast;18;26;20;12;1;367
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveEast;18;26;20;13;1;368
False;MoveNorth;MoveEast;MoveWest;MoveEast;18;26;20;13;1;369
False;MoveNorth;MoveEast;MoveWest;MoveEast;18;26;20;13;1;370
False;MoveNorth;GrabObject;MoveWest;MoveEast;18;26;20;13;1;371
False;MoveNorth;GrabObject;MoveWest;MoveEast;18;26;20;13;1;372
False;MoveNorth;MoveWest;MoveWest;MoveEast;18;26;20;13;1;373
False;MoveNorth;MoveWest;MoveWest;MoveEast;18;26;20;13;1;374
False;MoveNorth;MoveWest;MoveWest;MoveEast;18;26;20;13;1;375
False;MoveNorth;MoveWest;MoveWest;MoveEast;18;26;20;13;1;376
False;MoveNorth;MoveWest;MoveSouthWest;MoveEast;18;26;20;13;1;377
False;MoveNorth;MoveWest;MoveSouthWest;MoveEast;18;26;20;13;1;378
False;MoveNorth;DropObject;MoveSouth;OpenDoorAction;18;26;20;13;1;379
True;MoveNorth;DropObject;MoveSouth;OpenDoorAction;18;27;20;14;1;380
